"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WESD","WSF1","WSF2","WSF5","WSFG","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-02-27","   60","   70","11.18"," 0021"," 0123","0.00",,"0.0","0.0",,"37","16","  668",,,,"  270","  270",,,,,"26.4","17.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-02-28","    0","    0","14.09"," 0832"," 1624","0.00",,"0.0","0.0",,"37","20","  671",,,,"  270","  270",,,,,"26.4","17.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-01","   30","   20","8.05"," 0421",,"0.00",,"0.0","0.0",,"43","23","  648",,,,,"  315",,,,,,"12.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-02","   20","   40","10.29"," 1624",,"0.00",,"0.0","0.0",,"42","26","  548",,,,,"  315",,,,,,"15.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-03","   30","   50","8.95"," 1440"," 1753","0.00",,"0.0","0.0",,"45","29","  518",,,,"  135","  135",,,,,"16.1","14.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-04","   30","   50","9.40"," 1444"," 1452","0.00",,"0.0","0.0",,"44","27","  567",,,,"  135","  135",,,,,"20.8","16.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-05","   40","   60","10.29"," 1620"," 1616","0.00",,"0.0","0.0",,"50","30","  438",,,,"  315","  315",,,,,"27.5","19.9",,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-06","   80","   90","10.29"," 1727"," 1922","0.02",,"0.0","0.0",,"44","29","  195",,,,"  135","  135",,,,,"24.2","21.9",,,,,,,,,,,,,,,"    1",,"    1",,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-07","   50","   70","25.50"," 1505"," 0217","0.00",,"0.0","0.0",,"40","13","  482",,,,"  315","  270",,,,,"48.3","38.9",,,,,,,,,,,,,,,"    1",,"    1",,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-08","   20","   10","18.57"," 0350"," 0321","0.00",,"0.0","0.0",,"28","7","  677",,,,"  315","  315",,,,,"39.1","30.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-09","  100","  100","8.95"," 0631"," 0633","0.15",,"2.0","0.0",,"31","21","    0",,,,"  225","  225",,,,,"20.8","16.1","    1",,,,,,,,,,,,,,,,"    1",,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-10","  100","  100","9.40"," 0731"," 0315","0.08",,"0.6","3.0",,"36","26","    0",,,,"   45","  135","0.2",,,,"21.9","17.0","    1","    1",,,,,,,,,,,"    1",,"    1",,"    1",,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-11","   80","   70","17.22"," 1241"," 1404","0.06",,"0.0","0.0",,"61","34","  431",,,,"  315","  315",,,,,"43.6","34.0","    1","    1",,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-12","   70","   70","9.84"," 0205"," 0205","0.00",,"0.0","0.0",,"43","30","  525",,,,"  315","  315",,,,,"26.4","17.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-13","  100","  100","11.86"," 1917"," 1935","0.55",,"0.0","0.0",,"38","34","    0",,,,"   45","   45",,,,,"24.2","17.9","    1",,,,,,,,,,,,"    1",,"    1",,"    1",,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-14","  100","  100","10.29"," 2247"," 2252","1.79",,"0.0","0.0",,"39","34","    0",,,,"   45","   45",,,,,"24.2","19.9","    1",,,,,,,,,,,,"    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-15","   80","   70","14.76"," 1224"," 1243","0.33",,"0.0","0.0",,"58","36","  415",,,,"  315","  315",,,,,"31.1","28.0","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-16","   90","   90","10.29"," 1349"," 1353","0.00",,"0.0","0.0",,"56","40","  257",,,,"   90","   90",,,,,"21.9","16.1",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-17","   60","   60","12.30"," 0313"," 0315","0.00",,"0.0","0.0",,"46","39","  527",,,,"  360","  360",,,,,"20.8","16.1",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-18","   60","   40","11.63"," 1742"," 1636","0.00",,"0.0","0.0",,"54","38","  636",,,,"  135","  135",,,,,"21.9","16.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-19","  100","  100","20.13"," 1306"," 1337","0.20",,"0.0","0.0",,"60","40","    0",,,,"  225","  225",,,,,"48.3","36.9","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-20","   70","   90","17.90"," 0450"," 0450","0.00",,"0.0","0.0",,"57","18","  376",,,,"  315","  315",,,,,"34.4","25.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-21","    0","    0","12.30"," 0108"," 0109","0.00",,"0.0","0.0",,"28","11","  707",,,,"  315","  315",,,,,"31.1","23.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-22","    0","    0","10.96"," 2306"," 2308","0.00",,"0.0","0.0",,"40","21","  734",,,,"  225","  225",,,,,"19.5","15.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-23","   40","   40","12.75"," 1708"," 1518","0.00",,"0.0","0.0",,"50","29","  727",,,,"  180","  225",,,,,"23.0","17.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-24","   10","   10","14.76"," 1148"," 0848","0.00",,"0.0","0.0",,"50","35","  688",,,,"  315","  315",,,,,"36.7","29.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-25","   50","   60","14.32"," 1407"," 1442","0.00",,"0.0","0.0",,"58","28","  544",,,,"  225","  225",,,,,"33.3","27.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-26","   70","   70","21.03"," 1536"," 1743","0.00",,"0.0","0.0",,"71","47","  676",,,,"  225","  225",,,,,"40.3","38.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-27","   90","  100","12.08"," 0012"," 2003","0.23",,"0.0","0.0",,"65","43","  172",,,,"   45","  225",,,,,"24.2","17.9","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-28","   60","   70","11.63"," 1802"," 1801","0.01",,"0.0","0.0",,"55","40","  611",,,,"  225","  225",,,,,"23.0","17.9","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-29","   50","   70","15.43"," 0936"," 1517","0.00",,"0.0","0.0",,"75","43","  461",,,,"  225","  225",,,,,"25.3","23.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-30","   20","   30","14.99"," 1459"," 1833","0.00",,"0.0","0.0",,"77","50","  550",,,,"  225","  225",,,,,"30.0","23.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-03-31","   20","   30","9.17"," 1300"," 1117","0.00",,"0.0","0.0",,"69","48","  726",,,,"  315","  315",,,,,"21.9","19.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-01","    0","    0","11.63"," 1028"," 1113","0.00",,"0.0","0.0",,"69","42","  763",,,,"  225","  225",,,,,"24.2","17.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-02","   30","   30","12.08"," 1350"," 1322","0.00",,"0.0","0.0",,"72","48","  746",,,,"  315","  315",,,,,"23.0","19.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-03","   10","   10","12.30"," 0809"," 0744","0.00",,"0.0","0.0",,"53","43","  768",,,,"   45","   45",,,,,"23.0","16.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-04","   80","  100","9.84"," 1100"," 1651","0.00",,"0.0","0.0",,"58","41","  319",,,,"  315","  225",,,,,"21.9","14.1",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-05","   60","   60","16.11"," 0507"," 0448","0.00",,"0.0","0.0",,"45","38","  730",,,,"   45","   45",,,,,"35.6","30.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-06","  100","  100","11.41"," 1048"," 1148","0.06",,"0.0","0.0",,"43","38","    0",,,,"  135","  135",,,,,"20.8","16.1","    1",,,,,,,,,,,,"    1",,"    1",,"    1",,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-07","  100","  100","9.62"," 1649"," 1648","0.12",,"0.0","0.0",,"47","40","    0",,,,"  360","  360",,,,,"19.5","13.0","    1",,,,,,,,,,,,"    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-08","  100","  100","11.41"," 1235"," 1150","0.07",,"0.0","0.0",,"52","39","   51",,,,"  180","  225",,,,,"23.0","16.1","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-09","   90","   80","9.40"," 1346"," 1218","0.04",,"0.0","0.0",,"52","40","  425",,,,"   90","   90",,,,,"19.5","15.0","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-10","   90","   90","11.63"," 1340"," 0845","0.09",,"0.0","0.0",,"51","41","  336",,,,"  315","  225",,,,,"23.0","16.1",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-11","   80","   90","11.41"," 1533"," 1522","0.00",,"0.0","0.0",,"48","34","  472",,,,"  225","  225",,,,,"23.0","16.1",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-12","   50","   90","8.50"," 2211"," 2211","0.00",,"0.0","0.0",,"52","34","  411",,,,"  270","  270",,,,,"20.8","14.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-13","   40","   30","11.63"," 1343"," 1119","0.00",,"0.0","0.0",,"59","37","  713",,,,"  225","  135",,,,,"24.2","19.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-14","   20","   20","9.40"," 1327"," 1434","0.00",,"0.0","0.0",,"58","41","  799",,,,"  135","  135",,,,,"20.8","17.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-15","   50","   50","8.28"," 1345"," 1334","0.00",,"0.0","0.0",,"52","42","  751",,,,"   90","   90",,,,,"18.3","14.1",,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-16","   90","  100","8.95"," 1027"," 1028","0.00",,"0.0","0.0",,"49","43","  469",,,,"   45","   45",,,,,"20.8","16.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-17","   90","   90","13.65"," 1059"," 1100","0.00",,"0.0","0.0",,"57","44","  720",,,,"   45","   45",,,,,"31.1","29.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-18","   40","   50","18.34"," 1148"," 1131","0.00",,"0.0","0.0",,"52","42","  704",,,,"   45","   45",,,,,"39.1","31.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-19","    0","   10","12.97"," 1110"," 1100","0.00",,"0.0","0.0",,"55","38","  790",,,,"   45","   45",,,,,"31.1","21.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-20","   60","   50","10.51"," 1119"," 1231","0.00",,"0.0","0.0",,"51","38","  788",,,,"  135","  135",,,,,"20.8","14.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-21","  100","  100","12.30"," 1249"," 1252","0.15",,"0.0","0.0",,"65","46","  289",,,,"  225","  225",,,,,"28.9","27.1","    1",,,,,,,,,,,,"    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-22","   80","   60","11.18"," 1440"," 1507","0.00",,"0.0","0.0",,"63","50","  614",,,,"  135","  135",,,,,"23.0","17.0","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-23","  100","  100","14.76"," 0708"," 0415","0.37",,"0.0","0.0",,"51","40","    0",,,,"   45","   45",,,,,"36.7","27.1","    1",,,,,,,,,,,,"    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-24","   90","   90","11.63"," 2357"," 2359","0.23",,"0.0","0.0",,"56","45","  382",,,,"   45","   45",,,,,"31.1","21.9","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-25","  100","  100","17.22"," 1123"," 1340","0.14",,"0.0","0.0",,"56","47","   91",,,,"   45","   45",,,,,"40.3","31.1","    1","    1","    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-26","  100","  100","8.72"," 0811"," 0814","0.20",,"0.0","0.0",,"54","49","    0",,,,"   45","   45",,,,,"24.2","17.0","    1",,,,,,,,,,,,"    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-27","  100","  100","11.86"," 1517"," 1516","0.12",,"0.0","0.0",,"57","47","    0",,,,"   45","   45",,,,,"31.1","21.0","    1",,,,,,,,,,,,"    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-28","   90","   90","9.40"," 1357"," 1403","0.00",,"0.0","0.0",,"53","45","  137",,,,"   90","   90",,,,,"19.5","14.1","    1","    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-29","   60","   50","8.50"," 1611"," 1558","0.00",,"0.0","0.0",,"55","46","  599",,,,"   90","   90",,,,,"25.3","17.9","    1","    1",,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-04-30","   80","   90","8.05"," 0848"," 1820","0.00",,"0.0","0.0",,"53","46","   97",,,,"   90","   90",,,,,"15.0","8.9","    1","    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-01","   90","   80","13.65"," 1627"," 1628","0.01",,"0.0","0.0",,"73","47","  351",,,,"  225","  225",,,,,"28.9","23.9","    1","    1",,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-02","   20","   30","17.00"," 1716"," 1721","0.00",,"0.0","0.0",,"58","41","  751",,,,"  315","  315",,,,,"35.6","25.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-03","   30","   50","15.88"," 1636"," 1639","0.00",,"0.0","0.0",,"52","37","  738",,,,"  315","  315",,,,,"42.5","23.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-04","   80","   80","13.20"," 1230"," 1203","0.00",,"0.0","0.0",,"55","36","  604",,,,"  315","  315",,,,,"33.3","19.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-05","  100","  100","11.41"," 0706"," 0728","0.03",,"0.0","0.0",,"64","47","   73",,,,"  225","  225",,,,,"28.9","19.9",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-06","   90","   80","11.41"," 0950"," 1105","0.00",,"0.0","0.0",,"57","46","  217",,,,"   45","   45",,,,,"24.2","19.9","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-07","  100","  100","9.84"," 1842"," 1845","0.07",,"0.0","0.0",,"48","45","    0",,,,"   45","   45",,,,,"16.1","12.1","    1","    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-08","   90","  100","14.09"," 1602"," 1602","0.00",,"0.0","0.0",,"48","42","    0",,,,"   45","   45",,,,,"30.0","21.9","    1",,,,,,,,,,,,"    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-09","   50","   60","15.88"," 1236"," 0804","0.00",,"0.0","0.0",,"48","42","  569",,,,"   45","   90",,,,,"33.3","23.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-10","   30","   30","10.29"," 1634"," 1640","0.00",,"0.0","0.0",,"56","40","  822",,,,"  135","  135",,,,,"21.9","14.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-11","   40","   40","14.09"," 1214"," 1538","0.00",,"0.0","0.0",,"54","43","  712",,,,"   45","   90",,,,,"30.0","23.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-12","   90","  100","16.11"," 0856"," 0858","0.08",,"0.0","0.0",,"52","44","    4",,,,"   45","   45",,,,,"38.0","29.1","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-13","   30","   20","12.30"," 1321"," 1324","0.00",,"0.0","0.0",,"63","47","  835",,,,"   90","   90",,,,,"26.4","21.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-14","    0","    0","9.62"," 1545"," 1539","0.00",,"0.0","0.0",,"62","44","  876",,,,"  135","  135",,,,,"23.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-15","   30","   40","12.53"," 1423"," 1615","0.00",,"0.0","0.0",,"65","46","  858",,,,"  135","   90",,,,,"26.4","17.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-16","   90","  100","12.30"," 1822"," 2307","0.00",,"0.0","0.0",,"71","49","   20",,,,"  225","  225",,,,,"23.0","17.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-17","   80","   90","10.29"," 0147"," 0113","0.16",,"0.0","0.0",,"81","57","  229",,,,"  225","  225",,,,,"24.2","16.1","    1",,"    1",,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-18","   60","   80","9.84"," 1419"," 1419","0.00",,"0.0","0.0",,"78","61","  839",,,,"  135","  135",,,,,"23.0","16.1",,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-19","   20","   10","12.30"," 1633"," 1633","0.00",,"0.0","0.0",,"90","62","  809",,,,"  225","  225",,,,,"27.5","23.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-20","   60","   70","14.09"," 1628"," 1628","0.00",,"0.0","0.0",,"80","60","  530",,,,"  225","  225",,,,,"27.5","21.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-21","  100","  100","10.74"," 1550"," 1542","0.24",,"0.0","0.0",,"77","57","  150","  190",,,"  180",,,"17.0",,,"24.2",,"    1",,,,,,,,,,,,"    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-22","  100","  100","8.72"," 0850"," 1043","0.37",,"0.0","0.0",,"65","57","   17","  130",,,"  135",,,"13.0",,,"15.0",,"    1","    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-23","  100","  100","8.05"," 1551"," 1624","0.01",,"0.0","0.0",,"64","54","    0","   90",,,"   90",,,"14.1",,,"17.2",,"    1","    1",,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-24","   90","   90","9.84"," 2350"," 2358","0.24",,"0.0","0.0",,"70","54","  152","  350",,,"  360",,,"16.1",,,"23.0",,"    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-25","   80","   80","13.20"," 2350"," 2302","0.00",,"0.0","0.0",,"64","53","  229","   40",,,"   45",,,"17.9",,,"25.3",,,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-26","   50","   50","13.42"," 0252"," 0310","0.00",,"0.0","0.0",,"56","48","  509","   40",,,"   45",,,"21.0",,,"30.0",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-27","   50","   50","10.74"," 1650"," 1735","0.00",,"0.0","0.0",,"80","47","  807","  200",,,"  225",,,"17.0",,,"23.0",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-28","   70","   80","14.32"," 1552"," 1410","0.00",,"0.0","0.0",,"86","63","  509","  320",,,"  315",,,"21.0",,,"34.4",,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-29","   60","   40","11.41"," 1750"," 1504","0.00",,"0.0","0.0",,"86","60","  740","  200",,,"  225",,,"17.0",,,"26.4",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-30","   80","   80","10.74"," 0650"," 0708","0.00",,"0.0","0.0",,"89","64","  530","  280",,,"  270",,,"16.1",,,"23.0",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-05-31","   80","   80","12.08",," 1025","0.10",,"0.0","0.0",,"80","56","  364","  270",,,"   90",,,"16.1",,,"30.0",,,,"    1",,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-06-01","   80","   70","11.41"," 1550"," 1220","0.03",,"0.0","0.0",,"89","56","  452","  190",,,"  225",,,"19.9",,,"32.2",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-06-02","   70","   90","12.08"," 0539"," 1917","0.41",,"0.0","0.0",,"67","48","  112","  350",,,"  315",,,"17.9",,,"26.4",,,,"    1",,,,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-06-03","   20","   10","12.97"," 1852"," 0703","0.00",,"0.0","0.0",,"68","45","  907","  210",,,"  315",,,"17.0",,,"24.2",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-06-04","   50","   70","18.12"," 1652"," 0931","0.00",,"0.0","0.0",,"77","51","  907","  240",,,"  225",,,"21.9",,,"35.6",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-06-05","   70","   80","11.41"," 0850"," 2022","1.95",,"0.0","0.0",,"76","60","  279","  220",,,"  270",,,"17.9",,,"24.2",,"    1",,"    1",,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-06-06","  100","  100","10.07"," 1051"," 0900","2.98",,"0.0","0.0",,"64","51","    0","   40",,,"   45",,,"19.9",,,"27.5",,"    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-06-07","  100","  100","9.17"," 1651"," 1523","0.41",,"0.0","0.0",,"58","53","    0","   40",,,"   45",,,"13.0",,,"16.1",,"    1",,,,,,,,,,,,"    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-06-08","   80","   90","11.18"," 2250"," 2235","0.02",,"0.0","0.0",,"85","53","  332","  270",,,"  270",,,"17.9",,,"31.1",,"    1",,,,,,,"    1",,,,,"    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1986-06-09","   20","   30","14.99"," 1051"," 1308","0.00",,"0.0","0.0",,"77","64","  913","  310",,,"  315",,,"21.0",,,"31.1",,,,,,,,,,,,,,,,,,,,,
